EarthMarsRelay2.Mars.RadPer   EarthMarsRelay2.Earth.RadPer   
337602956.6199785             23408050.39818676              
339977283.115289              24493944.59645713              
342367266.976293              25760831.16085304              
344762266.3614129             27222507.56782047              
347151192.3935204             28893943.22761908              
349522738.0195198             30789100.15610152              
351865637.8842356             32910954.54384499              
354168947.8929963             35247175.65946801              
356422330.1984208             37780704.71441963              
358616327.5183643             40495198.92810483              
360742610.3589765             43373411.75238528              
362794182.0685741             46396954.44515668              
364765529.6168749             49548500.63672391              
366652712.2499845             52813791.1834124               
368453385.1684833             56181342.33226419              
370166760.4611639             59636622.18315183              
371793512.0613424             63152918.59569224              
373335634.968218              66694646.87913764              
374796271.0957452             70227789.83220816              
376179514.8117181             73721982.91501865              
377490210.6569327             77148654.25429176              
378733754.1809205             80481922.65135103              
379915904.6578414             83702014.0425041               
381042616.0071588             86795807.82356793              
382119889.8367506             89752028.83104636              
383153652.3899885             92553767.55067082              
384149655.4534566             95174954.83209352              
385113399.9890267             97585506.39023097              
386050080.3698212             99756580.76954505              
386964546.5923735             101660617.5021074              
387861281.6404434             103270487.1850059              
388744391.2069674             104561217.5603573              
389617603.164487              105511075.2533488              
390484274.4501731             106096578.4901176              
391347403.3514431             106285989.5581138              
392209645.5074504             106037600.4382887              
393073332.2568979             105302529.3367026              
393940490.2492901             104028002.8929993              
394812861.4878032             102158505.9205857              
395691923.1850768             99637818.83189535              
396578906.9893633             96414990.97555631              
397474817.280638              92445310.154893                
398380448.3484162             87676017.40299717              
399296400.3493701             82039778.11241052              
400223094.0078652             75467493.74977992              
401160784.0702551             67905339.49930063              
402109571.5573885             59331844.33640154              
403069414.8828531             49772355.89899584              
404040139.9190542             39311405.46619623              
405021449.1016046             28113154.81672179              
406012929.6663131             16459472.33790707              
407014061.1133798             4988142.929545148              
408024221.9913223             7721610.034539619              
409042696.0887138             18813125.7016951               
410068678.1162199             29371058.75519112              
411101278.9550117             39034882.70312977              
412139530.542046              47620752.70739622              
413182390.4564323             55021567.42978356              
414228746.2628686             61192807.01721394              
415277419.6625152             66134692.95601906              
416327170.5011388             69873138.40163457              
417376700.6828951             72465398.2717921               
418424658.033178              74005114.27579071              
419469640.1473933             74598107.22890484              
420510198.2564387             74344027.23932344              
421544841.1342802             73331135.14203152              
422572039.0679298             71634499.36275867              
423590227.9056172             69315385.2662359               
424597813.1950757             66421780.44849418              
425593174.4206809             62994839.82162722              
426574669.3460633             59086215.540574                
427540638.4664216             54759172.1290089               
428489409.5726799             50067567.79934241              
429419302.4271378             45051707.79646385              
430328633.5476933             39744400.80102077              
431215721.0945731             34172126.70000144              
432078889.8508903             28354417.49034929              
432916476.2853037             22308282.09438604              
433726833.6824406             16067178.41079757              
434508337.3238103             9766967.975420322              
435259389.6993797             4378972.308426512              
435978425.7276277             6113567.203059581              
436663917.9598625             12481289.88075754              
437314381.7429379             19463784.75806023              
437928380.3129985             26646331.47462321              
438504529.7917845             33946658.93143104              
439041504.0564638             41344366.96437566              
439538039.4531773             48840096.18590989              
439992939.3245195             56433746.74508523              
440405078.320186              64106053.28754067              
440773406.4604611             71817635.57219866              
441096952.9228637             79530155.80299154              
441374829.5240871             87217138.94356592              
441606233.8710543             94858764.03496186              
441790452.15634               102439435.5036932              
441926861.5750998             109954343.1177559              
442014932.3426571             117413106.5713188              
442054229.2944823             124827207.9548842              
442044413.0529559             132193887.4684929              
441985240.7480721             139492035.5332502              
441876566.2820821             146691739.2776713              
441718340.1307044             153767109.5126578              
441510608.6761497             160699014.8372802              
441253513.0698358             167471639.5861048              
440947287.6255507             174074071.7433066              
440592257.7470739             180508888.7773992              
440188837.398017              186789903.0827012              
439737526.1252574             192924117.6965036              
439238905.6508371             198904064.5590634              
438693636.0501738             204713325.2121199              
438102451.5371769             210334150.0185422              
437466155.8790715             215752174.2992489              
436785617.4644417             220956338.4524694              
436061764.0476289             225937659.9259716              
435295577.1921862             230693333.2271712              
434488086.4357771             235232702.7310868              
433640363.1989287             239567968.8469143              
432753514.4598749             243701483.7436887              
431828676.216696              247627807.0577883              
430867006.7566476             251339335.7710999              
429869679.75056               254829324.2332064              
428837877.1878613             258093067.4555024              
427772782.1654332             261127655.7209382              
426675571.5411602             263932414.3298648              
425547408.4602085             266512467.8260152              
424389434.7586781             268878569.0512556              
423202763.2451953             271038260.7895729              
421988469.8568869             272993210.6464848              
420747585.6818785             274743038.2690343              
419481088.8363152             276287593.6689929              
418189896.1796489             277627733.5289519              
416874854.8477774             278765708.0309209              
415536733.5795789             279705404.616493               
414176213.808553              280452962.9017647              
412793880.4879638             281016723.7621846              
411390212.6151803             281404170.0322312              
409965573.4191768             281619909.0674254              
408520200.1748101             281667235.7162979              
407054193.6087461             281549561.7504974              
405567506.8655995             281270945.3897273              
404059934.0080683             280836505.9376909              
402531098.0355258             280252838.9879951              
400980438.4188021             279528208.6670358              
399407198.175506              278671497.1685826              
397810410.541039              277689528.5813931              
396188885.3276212             276586664.3369606              
394541195.1132144             275366921.2436039              
392865661.467209              274034770.3422259              
391160341.5036433             272595106.6428298              
389423015.1563456             271053661.6053249              
387651173.6945361             269417670.4661332              
385842010.1480263             267696062.8130481              
383992412.4861027             265898580.9592561              
382098960.5957079             264033297.9661617              
380157928.3281525             262105051.2006973              
378165292.1229289             260117595.224284               
376116747.9598568             258075460.8593048              
374007738.6174281             255983754.5778686              
371833493.3976168             253848063.4954457              
369589082.578932              251675352.6697549              
367269488.8332146             249474776.646879               
364869697.6317803             247256958.9658685              
362384808.2093589             245032076.4894307              
359810165.8832798             242808099.5639538              
357141515.3895697             240591144.6408186              
354375173.3735859             238387406.1717901              
351508216.2845731             236203845.0333619              
348538677.7528668             234047803.6667396              
345465747.2370314             231927227.2814006              
342289959.5575504             229851951.0416721              
339013363.1983914             227834027.2585968              
335639654.3095637             225885848.0020005              
332174263.5152913             224018414.3605182              
328624384.1699683             222240938.102817               
324998933.6876969             220561442.8649912              
321308443.8643302             218987490.4229922              
317564881.3228931             217526184.8986662              
313781404.7641705             216183863.4709086              
309972070.8996525             214966514.1829408              
306151505.0973669             213880855.4400154              
302334555.3386045             212933858.9473478              
298535948.761219              212131155.7420222              
294769968.857095              211476652.1651664              
291050168.5726761             210972848.5294752              
287389130.6183493             210621188.4181267              
283798281.8079032             210422319.6901231              
280287763.7970206             210376219.5716172              
276866358.6466262             210482290.499312               
273541464.5270069             210739386.2443975              
270319114.7556319             211145683.5378468              
267204032.2098103             211699062.8817679              
264199710.8376433             212397674.5407619              
261308516.3042033             213239920.5712421              
258531798.5509841             214224350.6684388              
255870010.0460573             215349639.0208953              
253322824.6256972             216614581.1164131              
250889252.9696951             218018204.2684265              
248567751.8265432             219559273.708827               
246356325.0555052             221233980.5411661              
244252615.3485558             223035658.078157               
242253986.1219349             224958831.0328743              
240357593.5312593             227000367.001888               
238560448.9095179             229158184.0042801              
236859472.1913168             231430798.9110012              
235251537.0413332             233817353.349876               
233733508.455821              236317528.4938471              
232302273.6231761             238931152.9138197              
230954766.8271212             241655690.0866561              
229687989.1447814             244482555.8445929              
228499023.6390889             247400931.800946               
227385046.6860126             250403751.1967319              
226343336.0123094             253486809.9758434              
225371275.9572887             256646898.9644878              
224466360.4107102             259881857.6560684              
223626193.821894              263190876.1929752              
222848490.6224028             266573803.9799488              
222131073.3572004             270028986.8890625              
221471869.7765755             273549061.6676212              
220868909.1025376             277120490.5192415              
220320317.6510203             280730950.9987037              
219824313.9605743             284372701.7627423              
219379203.5550159             288040211.3893833              
218983373.4446114             291729070.7877011              
218635286.4531367             295436898.4640581              
218333475.4427572             299163332.314788               
218076537.4949767             302907356.1277564              
217863128.0954537             306663392.4174924              
217691955.3609444             310419305.2472267              
217561774.338477              314160502.0745892              
217471381.4004374             317875767.10858                
217419608.7538416             321557407.9532264              
217405319.0772567             325199256.1756393              
217427400.2950173             328796871.8995546              
217484760.4953867             332348909.2526541              
217576322.9965181             335855316.436455               
217701021.5636982             339312450.8160203              
217857795.7777778             342710892.7303609              
218045586.5550904             346037754.0103555              
218263331.8166775             349281107.9471635              
218509962.3052375             352432198.1741062              
218784397.5474088             355484469.1570112              
219085541.9588718             358432714.2752293              
219412281.0900966             361274201.7411627              
219763478.0101174             364009110.9784753              
220137969.8262756             366636227.0518426              
220534564.3382041             369149284.0334406              
220952036.8239889             371538848.0065237              
221389126.9574897             373795560.3490139              
221844535.8559584             375912054.3470191              
222316923.2576259             377883148.2018695              
222804904.8291694             379705160.2552298              
223307049.6037341             381375900.6897376              
223821877.5508245             382895353.5887476              
224347857.2790256             384263913.0005083              
224883403.8739667             385478742.5399518              
225426876.873742              386534421.6189735              
225976578.3842777             387425733.2928224              
226530751.337879              388148970.0929372              
227087577.8978635             388702181.7818747              
227645178.0130026             389084980.9798231              
228201608.1241866             389298312.163258               
228754860.0273958             389344137.4488795              
229302859.8949848             389223969.791989               
229843467.4589452             388937109.3263565              
230374475.3589777             388481760.9583855              
230893608.6584204             387857054.7856612              
231398524.5301841             387063653.7804677              
231886812.1135215             386103797.290563               
232355992.5406727             384981230.9920872              
232803519.1320432             383701065.225302               
233226777.7567761             382269308.3927844              
233623087.355826              380690680.8471934              
233989700.6219409             378965962.5757506              
234323804.8301797             377094742.4739255              
234622522.8100008             375079198.1752912              
234882914.0489594             372923696.3385447              
235101975.915312              370634043.9150182              
235276644.9854216             368217601.8615401              
235403798.4586887             365683255.6497775              
235480255.6408443             363040840.153841               
235502779.4738235             360299281.9808037              
235468078.0873529             357462810.0010051              
235372806.3458634             354531325.4990159              
235213567.3612884             351506984.7039713              
234986913.9400088             348395808.6647552              
234689349.9301452             345205513.1159785              
234317331.4331869             341945106.506497               
233867267.8420714             338625474.830061               
233335522.6662383             335258896.743329               
232718414.1030084             331857011.8589052              
232012215.3143494             328427611.903055               
231213154.3681512             324972685.7598948              
230317413.8049731             321492907.5438471              
229321129.7928427             317992808.2373452              
228220390.8361636             314479739.3660388              
227011236.0101052             310962076.4527266              
225689652.6980343             307449759.6718038              
224251573.8198846             303955009.3994484              
222692874.5502221             300490333.8510109              
221009368.5402419             297064910.5845577              
219196803.6758095             293682736.913325               
217250857.4271751             290344437.1400752              
215167131.8733854             287051786.2438477              
212941148.5144331             283809462.5641882              
210568343.0182687             280623539.6226697              
208044060.089344              277500875.1234037              
205363548.6993723             274450351.056642               
202521957.9943214             271482850.122327               
199514334.2873935             268607382.5238448              
196335619.6624105             265828281.4038038              
192980652.8415847             263146592.9942629              
189444173.1093741             260562781.5909083              
185720828.2390992             258078648.5342206              
181805187.5384382             255697358.5712267              
177691761.328133              253422647.7225977              
173375028.3884574             251259088.7583919              
168849473.1513939             249213242.9128626              
164109634.6735578             247292348.0796479              
159150169.6872317             245500736.175486               
153965932.280141              243839870.9152908              
148552072.9834551             242310462.892397               
142904160.2274368             240913512.9619797              
137018327.2280389             239650574.2355575              
130891447.3655566             238523569.7154979              
124521340.9894503             237534600.2747051              
117907016.3184822             236686265.4226183              
111048946.7393307             235981955.9030172              
103949386.4504193             235424729.6035146              
96612726.33260635             235016353.0748451              
89045892.80345175             234757843.7331816              
81258795.6332598              234649848.5135225              
73264839.47380456             234692591.6279618              
65081535.86408801             234885747.8108865              
56731307.95545353             235228316.2312613              
48242728.52290512             235718464.4205974              
39652872.99080237             236353265.6301119              
31013006.21699095             237128872.1572114              
22406555.75219194             238041654.2240212              
14030234.27211043             239088293.9425843              
6847416.054682264             240264774.1772277              
7025577.03017452              241566043.227935               
14054947.48687244             242986111.1566594              
21920185.95922068             244518079.1381129              
29712812.76481658             246154092.670481               
37212417.22515697             247885052.3894333              
44294779.19597115             249700261.0663078              
50856911.6360087              251589073.660696               
56800992.68767533             253543388.7021551              
62030384.04545765             255556728.9879209              
66449491.61202995             257622646.7689054              
69965525.75095643             259734591.8796301              
72491631.25668955             261886068.5028673              
73951178.61366232             264070357.1659388              
74282984.8997595              266279927.7128666              
73447064.95572457             268505732.4837067              
71430298.50981031             270737520.4939053              
68251231.31143786             272966696.5671709              
63963215.4997685              275187798.3778505              
58655343.29782443             277396631.3543353              
52451238.86708626             279589001.5210049              
45506919.55329026             281760794.0166762              
38011268.15030107             283907906.3951391              
30198991.11347245             286025296.0520904              
22409441.54814047             288105908.434693               
15332626.04110294             290140667.7683159              
10954919.47933738             292120351.110117               
12530466.35047402             294038086.7492368              
18402574.58664811             295889194.6565104              
25533819.52205081             297669523.0203142              
32870158.14555461             299374877.7418659              
40071077.13711399             301001189.3406695              
46998505.61964685             302543896.9813068              
53587788.53421907             303996413.1392234              
59808022.25715616             305349897.6292796              
65646679.379852               306594984.6362343              
71102340.00738408             307723753.9215086              
76180678.09023899             308730328.8779864              
80891987.32321706             309609960.3543597              
85249544.5882384              310358127.0537459              
89268481.90805556             310970283.0692984              
92964992.20402773             311441411.8596272              
96355765.66515702             311764853.2399244              
99457590.45545785             311932192.1517234              
102287072.5306347             311935157.0822555              
104860442.4433781             311767181.5939076              
107193425.8382913             311423543.837823               
109301160.4897906             310900680.5485902              
111198147.2011998             310195527.5788192              
112898225.1494805             309305111.9307454              
114414564.6896853             308225468.2013238              
115759672.4445093             306949752.0053102              
116945404.860736              305469361.8003123              
117982987.4272787             303778107.7015082              
118883037.5075696             301873249.9584716              
119655589.3031445             299754338.1459419              
120310119.885431              297422244.4812132              
120855575.5424728             294878437.3486924              
121300397.9180356             292124639.2429671              
121652549.5870683             289161814.4889622              
121919538.834753              285986386.0167319              
122108443.4949205             282588665.7730141              
122225933.7665716             278962132.6851231              
122278293.9725006             275108865.3619001              
122271443.2549965             271035109.617468               
122210955.2248479             266748652.1058361              
122102076.5939562             262258372.8949067              
121949744.8320033             257573625.6137719              
121758604.8915266             252703288.3168382              
121533025.0488693             247652252.0170161              
121277111.905397              242414679.370171               
120994724.5933225             236979628.6022431              
120689488.2332768             231348592.1132603              
120364806.6907292             225534161.2563973              
120023874.6765198             219551436.3825296              
119669689.2315786             213416744.9483154              
119305060.6320999             207148030.2169463              
118932622.7532108             200763251.7948702              
118554842.9243938             194276910.7520406              
118174031.3116429             187692981.2502037              
117792349.8583319             181000810.4810618              
117411820.8155575             174192714.3151895              
117034334.8920238             167279330.2967865              
116661659.0522034             160280086.4947902              
116295443.9903219             153215587.1217485              
115937231.3075673             146108747.4235494              
115588460.418805              138985121.9280166              
115250475.2143644             131867870.6957326              
114924530.5023783             124769931.0531823              
114611798.256356              117687541.8246609              
114313373.6923437             110606817.9227176              
114030281.199564              103525623.3774655              
113763480.1481751             96458530.36097288              
113513870.597269              89425438.75483252              
113282298.9253654             82447892.08441944              
113069563.4059519             75552373.2860743               
112876419.7490803             68768485.42554142              
112703586.6303421             62117151.23968718              
112551751.2269918             55601173.09544708              
112421574.7816635             49208328.48093778              
112313698.2120478             42926571.19427457              
112228747.7857602             36758303.51656727              
112167340.8791666             30718194.95461569              
112130091.8390776             24826414.45979539              
112117617.9658212             19112095.25347258              
112130545.6345958             13627427.42471605              
112169516.5703786             8483259.705871932              
112235194.2888773             4161976.212880147              
112328270.7148079             3874772.337072817              
112449472.9858514             7683316.367968337              
112599570.4483864             12003106.77783121              
112779381.8491771             16280237.95143569              
112989782.7249618             20414932.22680376              
113231712.9903809             24369928.02812266              
113506184.7230199             28118050.01742554              
113814290.1414145             31629051.65359564              
114157209.7697572             34881818.09054933              
114536220.7788777             37877782.28503221              
114952705.4897292             40629039.26079443              
115408160.0201937             43144901.96093673              
115904203.0504331             45427888.01741304              
116442584.6740066             47473925.12497421              
117025195.2912228             49274304.64528716              
117654074.4905606             50816008.59775922              
118331419.8505018             52079589.77156091              
119059595.5803666             53043349.96836289              
119841140.9043061             53694707.00000827              
120678778.0780258             54025538.33048049              
121575419.9112879             54017965.71842175              
122534176.6489278             53636699.44583699              
123558362.0354654             52822232.92172434              
124651498.3573992             51479127.57664876              
125817320.2170996             49454414.47079217              
127059776.7450893             46501309.8456941               
128383031.9034633             42227802.53907958              
129791462.4714319             35986311.35917085              
131289653.2358799             26599225.86422597              
132882388.8329298             12130339.68167721              
134574641.6017854             9323263.483525662              
136371554.7212977             33580855.05270365              
138278419.8050905             50571266.8133681               
140300648.0358421             57314290.40102147              
142443733.8318084             58296073.34011275              
144713209.9661427             56873836.07336126              
147114593.0083058             54446995.06877215              
149653317.9441023             51542741.06790175              
152334660.8695131             48389281.8517324               
155163648.7719526             45097952.73705582              
158144955.6359459             41725700.60128605              
161282784.4682183             38307163.09200022              
164580735.3587078             34867373.86702671              
168041660.4087843             31422568.84199015              
171667507.2842083             27976546.37221308              
175459154.2998541             24517462.80626135              
179416241.2970322             21030856.34979767              
183537002.0853218             17526236.425367                
187818105.795603              14035236.09930185              
192254515.992068              10594461.85693846              
196839377.6280808             7244496.403202946              
201563942.6711915             4051075.335437552              
206417545.2117777             1375078.031853767              
211387635.8702461             2454656.672640409              
216459883.1577791             5061558.011409455              
221618346.0811677             7581355.592640786              
226845717.8340504             9924244.097888138              
232123635.2043394             12060674.00432847              
237433042.8587936             13966693.0211409               
242754596.5932579             15624019.01958622              
248069085.6012707             17019973.40751654              
253357851.3423473             18146691.8211574               
258603180.0501596             19003893.247719                
263788647.5936114             19602882.38201916              
268899399.5411136             19965083.49905762              
273922355.6929031             20116663.29195381              
278846335.8876262             20084915.87202103              
283662110.4866586             19898956.00108834              
288362382.8187593             19592190.97633043              
292941712.5601639             19203765.99509461              
297396390.4266556             18781150.83315789              
301724276.0754195             18386008.11132008              
305924611.8990228             18094424.15401167              
309997824.8985965             17983802.66043061              
313945327.2455771             18120786.15856596              
317769323.9478887             18555356.99064367              
321472633.6509749             19313968.44297474              
325058526.4484507             20386837.38254059              
328530580.8382515             21711541.81938542              
331892560.5517765             23172208.52648326              
335148310.8818551             24628557.38412633              
338301673.3770877             25948378.16667059              
341356417.3102801             27030338.11039687              
344316186.0979999             27839238.32322205              
347184456.7724675             28402768.26972647              
349964510.6371356             28769099.44022008              
352659413.3503993             28977685.91337446              
355272002.8447419             29052090.06394024              
357804883.6636539             29003636.4527975               
360260426.4730657             28838083.93530011              
362640771.6727064             28557447.40937132              
364947836.192426              28151211.63408572              
367183322.7062122             27596890.08541634              
369348730.6247079             26875149.13653098              
371445368.3474214             25974108.1427099               
373474366.3708733             24886910.98059093              
375436690.9428435             23611035.2016404               
377333158.0253249             22148374.81758711              
379164447.3844602             20505901.57769017              
380931116.6648497             18695924.74953422              
382633615.3325484             16726619.49010763              
384272298.3893736             14589327.68985356              
385847439.7760764             12275012.45828564              
387359245.3947949             9799176.524739888              
388807865.6938628             7228176.972344244              
390193407.7676076             4803316.802756133              
391515946.9349514             3531716.053246744              
392775537.7705054             4948237.004729695              
393972224.5688583             7935716.416520469              
395106051.2243906             11466728.4973757               
396177070.5101961             15284807.63044653              
397185352.7452136             19333998.21226574              
398130993.8449272             23601799.61764988              
399014122.7519249             28079506.45580867              
399834908.2430313             32758595.05778185              
400593565.1104074             37629022.37169027              
401290359.7164213             42674634.20877512              
401925614.9245989             47871548.08619639              
402499714.4111819             53192916.81296724              
403013106.3645039             58620500.37211948              
403466306.5817937             64156391.07807803              
403859900.9752272             69813878.95710982              
404194547.5019232             75599579.07141826              
404470977.5345168             81512019.61644028              
404689996.6914325             87546187.35466512              
404852485.148276              93691568.55812973              
404959397.4536111             99926386.52604175              
405011761.8744323             106220366.6308201              
405010679.2985297             112547484.7774324              
404957321.7222885             118897045.242882               
404852930.3540303             125273621.5345783              
404698813.3637259             131684600.000316               
404496343.3104552             138131297.0896872              
404246954.2784237             144610638.2082917              
403952138.7536977             151117044.4381069              
403613444.2747917             157636594.2763828              
403232469.8911097             164141494.7717217              
402810862.4621037             170601347.6942076              
402350312.8278404             176998239.2982057              
401852551.8796502             183328271.9327484              
401319346.558494              189594722.5310385              
400752495.8075188             195800196.7997729              
400153826.5052104             201943847.7260689              
399525189.4045187             208023126.65052                
398868455.1021987             214032586.1321915              
398185510.0609823             219955507.0138132              
397478252.7064434             225764196.9101489              
396748589.6182725             231437435.0813437              
395998431.8341771             236967463.7827399              
395229691.2821656             242354155.6498295              
394444277.3549419             247599571.7551835              
393644093.6377393             252704908.7377818              
392831034.7993424             257670037.6729043              
392006983.6540766             262494097.1706662              
391173808.401408              267171814.3048037              
390333360.0479288             271687113.7519169              
389487470.0155628             276021244.978816               
388637947.9382017             280165653.93271                
387786579.6476154             284119840.4026728              
386935125.3487009             287885993.1434834              
386085317.9823789             291466831.7341087              
385238861.7736159             294864712.2288291              
384397430.9614955             298081437.1445636              
383562668.7058342             301117543.0641598              
382736186.1645622             303968703.8087001              
381919561.7321064             306625351.3615199              
381114340.4307316             309081520.4007019              
380322033.4468919             311338039.1605579              
379544117.8034164             313398629.0287663              
378782036.1556457             315267661.9053003              
378037196.6965064             316949569.8686289              
377310973.1541187             318448369.0612597              
376604704.8652832             319767142.5961825              
375919696.9051456             320907186.5607093              
375257220.2520279             321867600.3040766              
374618511.9639015             322648232.5524607              
374004775.339377              323252498.5963365              
373417180.0326693             323686050.0163064              
372856862.0873963             323955077.4604171              
372324923.8494042             324065707.8714089              
371822433.7133318             324023541.165695               
371350425.6514882             323833092.4342772              
370909898.4666878             323497550.1791345              
370501814.7023429             323019551.7373658              
370127099.1341908             322403234.9437565              
369786636.757746              321655099.7844918              
369481270.1739311             320782652.8019201              
369211796.2632406             319793451.6536257              
368978962.0245272             318694907.0131634              
368783459.4403297             317493781.1609403              
368625919.21511               316195359.3877451              
368506903.2171031             314803314.6576843              
368426895.4391426             313320861.4052241              
368386291.2800682             311752793.3479712              
368385384.9361711             310106524.4606455              
368424354.6852594             308390593.014091               
368503245.8447809             306613181.7394887              
368621951.1937319             304782128.4910734              
368780188.6699905             302904919.4484214              
368977476.194005              300987652.1652951              
369213103.5331426             299034135.553734               
369486101.2137875             297047134.9962839              
369795206.6188899             295030568.3466988              
370138827.5837598             292990551.7058169              
370515004.0313707             290934807.6776264              
370921368.4759665             288871248.2583445              
371355106.5751736             286807424.5745662              
371812919.324224              284750790.2469589              
372290988.9542149             282708365.8449511              
372784951.1002036             280685227.1420172              
373289876.3121081             278684300.9412504              
373800264.4416298             276708823.3381745              
374310055.7838024             274763784.9487042              
374812662.9952155             272855620.2518208              
375301027.654494              270991521.2481395              
375767704.7707469             269178853.5740608              
376204977.4908795             267425061.9268439              
376605002.6498423             265737801.8034474              
376959985.6551385             264124259.359088               
377262380.5935084             262589674.573971               
377505108.5933768             261137980.306806               
377681784.675621              259773851.8643489              
377786940.9608527             258502897.3756001              
377816232.5859634             257331130.7833377              
377766612.3803741             256264668.8611853              
377636461.496237              255309522.8766322              
377425665.8055487             254471524.9522185              
377135631.7586797             253756239.2584365              
376769240.1053205             253168330.4685279              
376330740.8158681             252710836.1328779              
375825597.0681791             252385700.9426652              
375260289.7156796             252194453.7561909              
374642095.8416765             252138218.5675709              
373978855.6813286             252217655.2710672              
373278741.4475896             252432964.4398529              
372550039.7114801             252783909.7130114              
371800956.3555971             253269849.2544369              
371039450.1642732             253889903.2526823              
370273098.2117919             254643477.2132835              
369508993.6459695             255530175.3893697              
368753674.4123884             256548559.7516861              
368013079.9937073             257695973.2207088              
367292532.3322778             258969171.4260188              
366596736.6913068             260364500.4820701              
365929798.1862207             261877804.9025756              
365295249.9749999             263504484.5041858              
364696089.5306579             265239848.077998               
364134819.9455738             267080323.9705532              
363613493.7699024             269024988.2752132              
363133757.4190398             271073700.3542796              
362696894.6688672             273224105.687813               
362303868.1764739             275472038.7159727              
361955358.3119427             277812578.5932888              
361651798.8659853             280239914.7314293              
361393409.4192969             282746971.1292143              
361180224.3286688             285326025.3221344              
361012118.403555              287970454.3610379              
360888829.4259278             290676988.6407533              
360809977.7187625             293445615.6474852              
360775082.9994014             296275473.0988485              
360783578.7682679             299162697.9380093              
360834824.4844677             302101711.7491007              
360928115.7733693             305085937.1009313              
361062692.8980966             308106949.7678267              
361237747.7113764             311154302.1582138              
361452429.2861122             314218097.0607908              
361705848.4050575             317292092.1034939              
361997081.0713279             320374242.8805113              
